AgrB	PF04647.15	Accessory gene regulator B
AgrD	PF05931.11	Staphylococcal AgrD protein
Agro_virD5	PF04730.12	Agrobacterium VirD5 protein
AGS_C	PF18134.1	Adenylyl/Guanylyl and SMODS C-terminal sensor domain
AGT	PF11440.8	DNA alpha-glucosyltransferase
AGTRAP	PF06396.11	Angiotensin II, type I receptor-associated protein (AGTRAP)
Aha1_N	PF09229.11	Activator of Hsp90 ATPase, N-terminal
AHD	PF17793.1	ANC1 homology domain (AHD)
AHH	PF14412.6	A nuclease family of the HNH/ENDO VII superfamily with conserved AHH
AHJR-like	PF18743.1	REase_AHJR-like
AHL_synthase	PF17327.2	Acyl homoserine lactone synthase
AhpC-TSA	PF00578.21	AhpC/TSA family
AhpC-TSA_2	PF13911.6	AhpC/TSA antioxidant enzyme
AHSA1	PF08327.11	Activator of Hsp90 ATPase homolog 1-like protein
AHSP	PF09236.10	Alpha-haemoglobin stabilising protein
AI-2E_transport	PF01594.16	AI-2E family transporter
AIB	PF15334.6	Aurora kinase A and ninein interacting protein
AICARFT_IMPCHas	PF01808.18	AICARFT/IMPCHase bienzyme
AID	PF18767.1	Activation induced deaminase
AIDA	PF16168.5	Adhesin of bacterial autotransporter system, probable stalk
Aida_C2	PF14186.6	Cytoskeletal adhesion
Aida_N	PF08910.10	Aida N-terminus
AidB_N	PF18158.1	Adaptive response protein AidB N-terminal domain
AIF-MLS	PF14962.6	Mitochondria Localisation Sequence
AIF_C	PF14721.6	Apoptosis-inducing factor, mitochondrion-associated, C-term
AIG1	PF04548.16	AIG1 family
AIG2_2	PF13772.6	AIG2-like family
Ail_Lom	PF06316.11	Enterobacterial Ail/Lom protein
Aim19	PF10315.9	Altered inheritance of mitochondria protein 19
Aim21	PF11489.8	Altered inheritance of mitochondria protein 21
AIM24	PF01987.17	Mitochondrial biogenesis AIM24
AIM3	PF17096.5	Altered inheritance of mitochondria protein 3
AIM5	PF17050.5	Altered inheritance of mitochondria 5
AIMP2_LysRS_bd	PF16780.5	AIMP2 lysyl-tRNA synthetase binding domain
AIP3	PF03915.13	Actin interacting protein 3
AIPR	PF10592.9	AIPR protein
AIRC	PF00731.20	AIR carboxylase
AIRS	PF00586.24	AIR synthase related protein, N-terminal domain
AIRS_C	PF02769.22	AIR synthase related protein, C-terminal domain
AJAP1_PANP_C	PF15298.6	AJAP1/PANP C-terminus
AKAP28	PF14469.6	28 kDa A-kinase anchor
AKAP2_C	PF15304.6	A-kinase anchor protein 2 C-terminus
AKAP7_NLS	PF10469.9	AKAP7 2'5' RNA ligase-like domain
AKAP7_RIRII_bdg	PF10470.9	PKA-RI-RII subunit binding domain of A-kinase anchor protein
AKAP95	PF04988.12	A-kinase anchoring protein 95 (AKAP95)
AKAP_110	PF05716.13	A-kinase anchor protein 110 kDa (AKAP 110)
AKNA	PF12443.8	AT-hook-containing transcription factor
ALAD	PF00490.21	Delta-aminolevulinic acid dehydratase
AlaDh_PNT_C	PF01262.21	Alanine dehydrogenase/PNT, C-terminal domain
AlaDh_PNT_N	PF05222.15	Alanine dehydrogenase/PNT, N-terminal domain
AlaE	PF06610.13	L-alanine exporter
Alanine_zipper	PF11839.8	Alanine-zipper, major outer membrane lipoprotein
Ala_racemase_C	PF00842.21	Alanine racemase, C-terminal domain
Ala_racemase_N	PF01168.20	Alanine racemase, N-terminal domain
Alb1	PF09135.11	Alb1
Alba	PF01918.21	Alba
AlbA_2	PF04326.14	Putative DNA-binding domain
Albumin_I	PF08027.11	Albumin I chain b
Albumin_I_a	PF16720.5	Albumin I chain a
ALC	PF17527.2	Phage ALC protein
AlcCBM31	PF11606.8	Family 31 carbohydrate binding protein
Aldedh	PF00171.22	Aldehyde dehydrogenase family
Aldolase	PF01081.19	KDPG and KHG aldolase
Aldolase_II	PF00596.21	Class II Aldolase and Adducin N-terminal domain
Aldose_epim	PF01263.20	Aldose 1-epimerase
Aldo_ket_red	PF00248.21	Aldo/keto reductase family
Ald_deCOase	PF11266.8	Long-chain fatty aldehyde decarbonylase
Ald_Xan_dh_C	PF01315.22	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
Ald_Xan_dh_C2	PF02738.18	Molybdopterin-binding domain of aldehyde dehydrogenase
ALF	PF03752.13	Short repeats of unknown function
Alfin	PF12165.8	Alfin
ALG11_N	PF15924.5	ALG11 mannosyltransferase N-terminus
Alg14	PF08660.11	Oligosaccharide biosynthesis protein Alg14 like
ALG3	PF05208.13	ALG3 protein
Alg6_Alg8	PF03155.15	ALG6, ALG8 glycosyltransferase family
AlgF	PF11182.8	Alginate O-acetyl transferase AlgF
Alginate_exp	PF13372.6	Alginate export
Alginate_lyase	PF05426.12	Alginate lyase
Alginate_lyase2	PF08787.11	Alginate lyase
ALGX	PF16822.5	SGNH hydrolase-like domain, acetyltransferase AlgX
ALIX_LYPXL_bnd	PF13949.6	ALIX V-shaped domain binding to HIV
AlkA_N	PF06029.11	AlkA N-terminal domain
Alkyl_sulf_C	PF14864.6	Alkyl sulfatase C-terminal
Alkyl_sulf_dimr	PF14863.6	Alkyl sulfatase dimerisation
Alk_phosphatase	PF00245.20	Alkaline phosphatase
Allantoicase	PF03561.15	Allantoicase repeat
Allatostatin	PF05953.12	Allatostatin
Allene_ox_cyc	PF06351.11	Allene oxide cyclase
Allexi_40kDa	PF05549.11	Allexivirus 40kDa protein
Alliinase_C	PF04864.13	Allinase
ALMS_motif	PF15309.6	ALMS motif
ALMS_repeat	PF18727.1	Alstrom syndrome repeat
ALMT	PF11744.8	Aluminium activated malate transporter
ALO	PF04030.14	D-arabinono-1,4-lactone oxidase
Alpha-2-MRAP_C	PF06401.11	Alpha-2-macroglobulin RAP, C-terminal domain
Alpha-2-MRAP_N	PF06400.11	Alpha-2-macroglobulin RAP, N-terminal domain
Alpha-amylase	PF00128.24	Alpha amylase, catalytic domain
Alpha-amylase_C	PF02806.18	Alpha amylase, C-terminal all-beta domain
Alpha-amylase_N	PF02903.14	Alpha amylase, N-terminal ig-like domain
Alpha-amyl_C	PF09071.10	Alpha-amylase, C terminal
Alpha-amyl_C2	PF07821.12	Alpha-amylase C-terminal beta-sheet domain
Alpha-E	PF04168.12	A predicted alpha-helical domain with a conserved ER motif.
alpha-hel2	PF14456.6	Alpha-helical domain 2
Alpha-L-AF_C	PF06964.12	Alpha-L-arabinofuranosidase C-terminal domain
Alpha-mann_mid	PF09261.11	Alpha mannosidase middle domain
AlphaC_C	PF17480.2	AlphaC  C-terminal
AlphaC_N	PF08829.10	Alpha C protein N terminal
Alpha_adaptinC2	PF02883.20	Adaptin C-terminal domain
Alpha_adaptin_C	PF02296.16	Alpha adaptin AP2, C-terminal domain
Alpha_E1_glycop	PF01589.16	Alphavirus E1 glycoprotein
Alpha_E2_glycop	PF00943.19	Alphavirus E2 glycoprotein
Alpha_E3_glycop	PF01563.16	Alphavirus E3 glycoprotein
Alpha_GJ	PF03229.13	Alphavirus glycoprotein J
Alpha_Helical	PF18489.1	Alpha helical domain
Alpha_kinase	PF02816.18	Alpha-kinase family
Alpha_L_fucos	PF01120.17	Alpha-L-fucosidase
Alpha_TIF	PF02232.15	Alpha trans-inducing protein (Alpha-TIF)
Alph_Pro_TM	PF09608.10	Putative transmembrane protein (Alph_Pro_TM)
ALP_N	PF17989.1	Actin like proteins N terminal domain
ALS2CR11	PF15729.5	Amyotrophic lateral sclerosis 2 candidate 11
ALS2CR8	PF15299.6	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8
ALS_ss_C	PF10369.9	Small subunit of acetolactate synthase
AltA1	PF16541.5	Alternaria alternata allergen 1
Alveol-reg_P311	PF11092.8	Neuronal protein 3.1 (p311)
AMA-1	PF02430.15	Apical membrane antigen 1
Amastin	PF07344.11	Amastin surface glycoprotein
Amb_V_allergen	PF03913.13	Amb V Allergen
Amdase	PF17645.1	Arylmalonate decarboxylase
Amdo_NSP	PF12475.8	Amdovirus non-structural protein
Amelin	PF05111.12	Ameloblastin precursor (Amelin)
Amelogenin	PF02948.15	Amelogenin
Amelotin	PF15757.5	Amelotin
amfpi-1	PF12190.8	Fungal protease inhibitor
AMH_N	PF04709.12	Anti-Mullerian hormone, N terminal region
Amidase	PF01425.21	Amidase
Amidase02_C	PF12123.8	N-acetylmuramoyl-l-alanine amidase
Amidase_2	PF01510.25	N-acetylmuramoyl-L-alanine amidase
Amidase_3	PF01520.18	N-acetylmuramoyl-L-alanine amidase
Amidase_5	PF05382.13	Bacteriophage peptidoglycan hydrolase
Amidase_6	PF12671.7	Putative amidase domain
Amidinotransf	PF02274.17	Amidinotransferase
Amidohydro_1	PF01979.20	Amidohydrolase family
Amidohydro_2	PF04909.14	Amidohydrolase
Amidohydro_3	PF07969.11	Amidohydrolase family
Amidoligase_2	PF12224.8	Putative amidoligase enzyme
Amido_AtzD_TrzD	PF09663.10	Amidohydrolase ring-opening protein (Amido_AtzD_TrzD)
AMIN	PF11741.8	AMIN domain
Aminoglyc_resit	PF10706.9	Aminoglycoside-2''-adenylyltransferase
Aminopep	PF10023.9	Putative aminopeptidase
Aminotran_1_2	PF00155.21	Aminotransferase class I and II
Aminotran_3	PF00202.21	Aminotransferase class-III
Aminotran_4	PF01063.19	Amino-transferase class IV
Aminotran_5	PF00266.19	Aminotransferase class-V
Aminotran_MocR	PF12897.7	Alanine-glyoxylate amino-transferase
Amino_oxidase	PF01593.24	Flavin containing amine oxidoreductase
AmiS_UreI	PF02293.15	AmiS/UreI family transporter
Amj	PF10997.8	Alternate to MurJ
AMMECR1	PF01871.17	AMMECR1
Ammonium_transp	PF00909.21	Ammonium Transporter Family
Amnionless	PF14828.6	Amnionless
AMNp_N	PF10423.9	Bacterial AMP nucleoside phosphorylase N-terminus
AMO	PF02461.16	Ammonia monooxygenase
AmoC	PF04896.12	Ammonia monooxygenase/methane monooxygenase, subunit C
AMOP	PF03782.17	AMOP domain
AMP-binding	PF00501.28	AMP-binding enzyme
AMP-binding_C	PF13193.6	AMP-binding enzyme C-terminal domain
AMP-binding_C_2	PF14535.6	AMP-binding enzyme C-terminal domain
AmpE	PF17113.5	Regulatory signalling modulator protein AmpE
AMPK1_CBM	PF16561.5	Glycogen recognition site of AMP-activated protein kinase
AMPKBI	PF04739.15	5'-AMP-activated protein kinase beta subunit, interaction domain
AMP_N	PF05195.16	Aminopeptidase P, N-terminal domain
ANAPC1	PF12859.7	Anaphase-promoting complex subunit 1
ANAPC10	PF03256.16	Anaphase-promoting complex, subunit 10 (APC10)
ANAPC15	PF15243.6	Anaphase-promoting complex subunit 15
ANAPC16	PF17256.2	Anaphase-promoting complex, subunit 16
ANAPC2	PF08672.11	Anaphase promoting complex (APC) subunit 2
ANAPC3	PF12895.7	Anaphase-promoting complex, cyclosome, subunit 3
ANAPC4	PF12896.7	Anaphase-promoting complex, cyclosome, subunit 4
ANAPC4_WD40	PF12894.7	Anaphase-promoting complex subunit 4 WD40 domain
ANAPC5	PF12862.7	Anaphase-promoting complex subunit 5
ANAPC8	PF04049.13	Anaphase promoting complex subunit 8 / Cdc23
ANAPC9	PF12856.7	Anaphase-promoting complex subunit 9
ANAPC_CDC26	PF10471.9	Anaphase-promoting complex APC subunit CDC26
ANATO	PF01821.18	Anaphylotoxin-like domain
Androgen_recep	PF02166.16	Androgen receptor
Anemone_cytotox	PF06369.12	Sea anemone cytotoxic protein
AnfG_VnfG	PF03139.15	Vanadium/alternative nitrogenase delta subunit
AnfO_nitrog	PF09582.10	Iron only nitrogenase protein AnfO (AnfO_nitrog)
ANF_receptor	PF01094.28	Receptor family ligand binding region
Angiomotin_C	PF12240.8	Angiomotin C terminal
Anillin	PF08174.11	Cell division protein anillin
Anillin_N	PF16018.5	Anillin N-terminus
Ank	PF00023.30	Ankyrin repeat
ANKH	PF07260.11	Progressive ankylosis protein (ANKH)
AnkUBD	PF18418.1	Ankyrin ubiquitin-binding domain
Ank_2	PF12796.7	Ankyrin repeats (3 copies)
Ank_3	PF13606.6	Ankyrin repeat
Ank_4	PF13637.6	Ankyrin repeats (many copies)
Ank_5	PF13857.6	Ankyrin repeats (many copies)
AnmK	PF03702.14	Anhydro-N-acetylmuramic acid kinase
Annexin	PF00191.20	Annexin
Annexin_like	PF18411.1	Annexin-like domain
Anoctamin	PF04547.12	Calcium-activated chloride channel
Anoct_dimer	PF16178.5	Dimerisation domain of Ca+-activated chloride-channel, anoctamin
Anophelin	PF10731.9	Thrombin inhibitor from mosquito
ANP	PF00212.18	Atrial natriuretic peptide
Anp1	PF03452.14	Anp1
ANT	PF03374.14	Phage antirepressor protein KilAC domain
AntA	PF08346.12	AntA/AntB antirepressor
ANTAR	PF03861.14	ANTAR domain
ANTH	PF07651.16	ANTH domain
Anthrax-tox_M	PF09156.10	Anthrax toxin lethal factor, middle domain
Anthrax_toxA	PF03497.16	Anthrax toxin LF subunit
Anth_Ig	PF05587.13	Anthrax receptor extracellular domain
Anth_synt_I_N	PF04715.13	Anthranilate synthase component I, N terminal region
Anti-adapt_IraP	PF10796.9	Sigma-S stabilisation anti-adaptor protein
Anti-TRAP	PF15777.5	Tryptophan RNA-binding attenuator protein inhibitory protein
Antibiotic_NAT	PF02522.14	Aminoglycoside 3-N-acetyltransferase
Anticodon_1	PF08264.13	Anticodon-binding domain of tRNA
Antifungal_pept	PF11410.8	Antifungal peptide
Antifungal_prot	PF11402.8	Antifungal protein
Antigen_Bd37	PF11641.8	Glycosylphosphatidylinositol-anchored merozoite surface protein
Antigen_C	PF16364.5	Cell surface antigen C-terminus
Antig_Caf1	PF09255.10	Caf1 Capsule antigen
Antimicrobial10	PF08105.11	Metchnikowin family
Antimicrobial11	PF08106.11	Formaecin family
Antimicrobial12	PF08107.11	Pleurocidin family
Antimicrobial13	PF08108.11	Halocidin family
Antimicrobial14	PF08109.11	Lactocin 705 family
Antimicrobial15	PF08110.12	Ocellatin family
Antimicrobial17	PF08129.11	Alpha/beta enterocin family
Antimicrobial18	PF08130.11	Type A lantibiotic family
Antimicrobial19	PF08225.11	Pseudin antimicrobial peptide
Antimicrobial20	PF08256.11	Aurein-like antibiotic peptide
Antimicrobial21	PF14861.6	Plant antimicrobial peptide
Antimicrobial22	PF16047.5	Frog antimicrobial peptide
Antimicrobial23	PF16048.5	Frog antimicrobial peptide
Antimicrobial24	PF16049.5	Frog antimicrobial peptide
Antimicrobial25	PF16839.5	Nematode antimicrobial peptide
Antimicrobial_1	PF08018.11	Frog antimicrobial peptide
Antimicrobial_2	PF08023.12	Frog antimicrobial peptide
Antimicrobial_3	PF08025.11	Spider antimicrobial peptide
Antimicrobial_4	PF08024.11	Ant antimicrobial peptide
Antimicrobial_5	PF08026.11	Bee antimicrobial peptide
Antimicrobial_6	PF08036.11	Diapausin family of antimicrobial peptide
Antimicrobial_7	PF08102.11	Scorpion antimicrobial peptide
Antimicrobial_8	PF08103.11	Uperin family
Antimicrobial_9	PF08104.11	Ponericin L family
Antirestrict	PF03230.13	Antirestriction protein
Antistasin	PF02822.14	Antistasin family
Antiterm	PF03589.13	Antitermination protein
Ant_C	PF05586.11	Anthrax receptor C-terminus region
ANXA2R	PF15721.5	Annexin-2 receptor
An_peroxidase	PF03098.15	Animal haem peroxidase
AOC_like	PF18678.1	Allene oxide cyclase barrel like domain
AOX	PF01786.17	Alternative oxidase
AP-5_subunit_s1	PF15001.6	AP-5 complex subunit sigma-1
AP1AR	PF15745.5	AP-1 complex-associated regulatory protein
AP2	PF00847.20	AP2 domain
AP3B1_C	PF14796.6	Clathrin-adaptor complex-3 beta-1 subunit C-terminal
AP3D1	PF06375.11	AP-3 complex subunit delta-1
AP4E_app_platf	PF14807.6	Adaptin AP4 complex epsilon appendage platform
APA3_viroporin	PF11289.8	Coronavirus accessory protein 3a
APAF1_C	PF17908.1	APAF-1 helical domain
ApbA	PF02558.16	Ketopantoate reductase PanE/ApbA
ApbA_C	PF08546.11	Ketopantoate reductase PanE/ApbA C terminal
ApbE	PF02424.15	ApbE family
Apc13p	PF05839.11	Apc13p protein
Apc15p	PF05841.11	Apc15p protein
APC1_C	PF18122.1	Anaphase-promoting complex sub unit 1 C-terminal domain
APCDDC	PF14921.6	Adenomatosis polyposis coli down-regulated 1
APC_15aa	PF05972.11	APC 15 residue motif
APC_basic	PF05956.11	APC basic domain
APC_N_CC	PF16689.5	Coiled-coil N-terminus of APC, dimerisation domain
APC_r	PF05923.12	APC repeat
APC_rep	PF18797.1	Adenomatous polyposis coli (APC) repeat
APC_u13	PF16634.5	Unstructured region on APC between APC_crr and SAMP
APC_u14	PF16635.5	Unstructured region on APC between SAMP and APC_crr
APC_u15	PF16636.5	Unstructured region on APC between APC_crr regions 5 and 6
APC_u5	PF16630.5	Unstructured region on APC between 1st and 2nd catenin-bdg motifs
APC_u9	PF16633.5	Unstructured region on APC between 1st two creatine-rich regions
ApeA_NTD1	PF18862.1	ApeA N-terminal domain 1
ApeC	PF16977.5	C-terminal domain of apextrin
Apelin	PF15360.6	APJ endogenous ligand
APG12	PF04110.13	Ubiquitin-like autophagy protein Apg12
APG17	PF04108.12	Autophagy protein Apg17
APG5	PF04106.12	Autophagy protein Apg5
APG6	PF04111.12	Apg6 BARA domain
APG6_N	PF17675.1	Apg6 coiled-coil region
APG9	PF04109.16	Autophagy protein Apg9
APH	PF01636.23	Phosphotransferase enzyme family
Aph-1	PF06105.12	Aph-1 protein
AphA_like	PF14557.6	Putative AphA-like transcriptional regulator
APH_6_hur	PF04655.14	Aminoglycoside/hydroxyurea antibiotic resistance kinase
API5	PF05918.11	Apoptosis inhibitory protein 5 (API5)
Apidaecin	PF00807.17	Apidaecin
Apis_Csd	PF11671.8	Complementary sex determiner protein
Apo-CII	PF05355.11	Apolipoprotein C-II
Apo-CIII	PF05778.12	Apolipoprotein CIII (Apo-CIII)
Apo-VLDL-II	PF05418.11	Apovitellenin I (Apo-VLDL-II)
ApoA-II	PF04711.13	Apolipoprotein A-II (ApoA-II)
ApoB100_C	PF12491.8	Apolipoprotein B100 C terminal
APOBEC1	PF18769.1	APOBEC1
APOBEC2	PF18772.1	APOBEC2
APOBEC3	PF18771.1	APOBEC3
APOBEC4	PF18775.1	APOBEC4
APOBEC4_like	PF18774.1	APOBEC4-like -AID/APOBEC-deaminase
APOBEC_C	PF05240.14	APOBEC-like C-terminal domain
APOBEC_N	PF08210.11	APOBEC-like N-terminal domain
ApoC-I	PF04691.12	Apolipoprotein C-I (ApoC-1)
APOC4	PF15119.6	Apolipoprotein C4
Apocytochr_F_C	PF01333.19	Apocytochrome F, C-terminal
Apocytochr_F_N	PF16639.5	Apocytochrome F, N-terminal
ApoL	PF05461.11	Apolipoprotein L
Apolipoprotein	PF01442.18	Apolipoprotein A1/A4/E domain
Apolipo_F	PF15148.6	Apolipoprotein F
ApoLp-III	PF07464.11	Apolipophorin-III precursor (apoLp-III)
ApoM	PF11032.8	ApoM domain
ApoO	PF09769.9	Apolipoprotein O
APO_RNA-bind	PF05634.11	APO RNA-binding
APP_amyloid	PF10515.9	Beta-amyloid precursor protein C-terminus
APP_Cu_bd	PF12924.7	Copper-binding of amyloid precursor, CuBD
APP_E2	PF12925.7	E2 domain of amyloid precursor protein
APP_N	PF02177.16	Amyloid A4 N-terminal heparin-binding
Apq12	PF12716.7	Nuclear pore assembly and biogenesis
APS-reductase_C	PF12139.8	Adenosine-5'-phosphosulfate reductase beta subunit
APS_kinase	PF01583.20	Adenylylsulphate kinase
APT	PF03440.14	Aerolysin/Pertussis toxin (APT) domain
Apt1	PF10351.9	Golgi-body localisation protein domain
Apyrase	PF06079.11	Apyrase
AP_endonuc_2	PF01261.24	Xylose isomerase-like TIM barrel
AP_endonuc_2_N	PF07582.12	AP endonuclease family 2 C terminus
Aquarius_N	PF16399.5	Intron-binding protein aquarius N-terminus
ARA70	PF12489.8	Nuclear coactivator
ArabFuran-catal	PF09206.11	Alpha-L-arabinofuranosidase B, catalytic
Arabinose_bd	PF12625.7	Arabinose-binding domain of AraC transcription regulator, N-term
Arabinose_Isome	PF02610.15	L-arabinose isomerase
Arabinose_Iso_C	PF11762.8	L-arabinose isomerase C-terminal domain
Arabinose_trans	PF04602.12	Mycobacterial cell wall arabinan synthesis protein
Arabino_trans_C	PF14896.6	EmbC C-terminal domain
Arabino_trans_N	PF17689.1	Arabinosyltransferase concanavalin like domain
AraC_binding	PF02311.19	AraC-like ligand binding domain
AraC_binding_2	PF14525.6	AraC-binding-like domain
AraC_N	PF06719.13	AraC-type transcriptional regulator N-terminus
ArAE_1	PF06081.11	Aromatic acid exporter family member 1
ArAE_1_C	PF11728.8	Putative aromatic acid exporter C-terminal domain
ArAE_2	PF10334.9	Aromatic acid exporter family member 2
ArAE_2_N	PF10337.9	Putative ER transporter, 6TM, N-terminal
Arb1	PF09692.10	Argonaute siRNA chaperone (ARC) complex subunit Arb1
Arb2	PF09757.9	Arb2 domain
Arc	PF03869.14	Arc-like DNA binding domain
Arcadin_1	PF18653.1	Arcadin 1
Archaeal_AmoA	PF12942.7	Archaeal ammonia monooxygenase subunit A (AmoA)
Archease	PF01951.16	Archease protein family (MTH1598/TM1083)
Arch_flagellin	PF01917.16	Archaebacterial flagellin
Arch_fla_DE	PF04659.13	Archaeal flagella protein
Arc_C	PF18162.1	Arc C-lobe
Arc_PepC	PF06819.11	Archaeal Peptidase A24 C-terminal Domain
Arc_PepC_II	PF06847.11	Archaeal Peptidase A24 C-terminus Type II
Arc_trans_TRASH	PF08394.10	Archaeal TRASH domain
ARD	PF03079.14	ARD/ARD' family
ArdA	PF07275.11	Antirestriction protein (ArdA)
AreA_N	PF07573.11	Nitrogen regulatory protein AreA N terminus
ArenaCapSnatch	PF17296.2	Arenavirus cap snatching domain
Arena_glycoprot	PF00798.18	Arenavirus glycoprotein
Arena_ncap_C	PF17290.2	Arenavirus nucleocapsid C-terminal domain
Arena_nucleocap	PF00843.17	Arenavirus nucleocapsid N-terminal domain
Arena_RNA_pol	PF06317.11	Arenavirus RNA polymerase
Arf	PF00025.21	ADP-ribosylation factor family
ARF7EP_C	PF14949.6	ARF7 effector protein C-terminus
ArfA	PF03889.13	Alternative ribosome-rescue factor A
Arfaptin	PF06456.13	Arfaptin-like domain
ArfGap	PF01412.18	Putative GTPase activating protein for Arf
Arginase	PF00491.21	Arginase family
Arginosuc_synth	PF00764.19	Arginosuccinate synthase
ArgJ	PF01960.18	ArgJ family
ARGLU	PF15346.6	Arginine and glutamate-rich 1
ArgoL1	PF08699.10	Argonaute linker 1 domain
ArgoL2	PF16488.5	Argonaute linker 2 domain
ArgoMid	PF16487.5	Mid domain of argonaute
ArgoN	PF16486.5	N-terminal domain of argonaute
Argos	PF11581.8	Antagonist of EGFR signalling, Argos
Arg_decarbox_C	PF17944.1	Arginine decarboxylase C-terminal helical extension
Arg_decarb_HB	PF17810.1	Arginine decarboxylase helical bundle domain
Arg_repressor	PF01316.21	Arginine repressor, DNA binding domain
Arg_repressor_C	PF02863.18	Arginine repressor, C-terminal domain
Arg_tRNA_synt_N	PF03485.16	Arginyl tRNA synthetase N terminal domain
ARHGEF5_35	PF15441.6	Rho guanine nucleotide exchange factor 5/35
ARID	PF01388.21	ARID/BRIGHT DNA binding domain
Arif-1	PF06770.11	Actin-rearrangement-inducing factor (Arif-1)
ARL17	PF15840.5	ADP-ribosylation factor-like protein 17
ARL2_Bind_BART	PF11527.8	The ARF-like 2 binding protein BART
ARL6IP6	PF15062.6	Haemopoietic lineage transmembrane helix
ArlS_N	PF18719.1	ArlS sensor domain
Arm	PF00514.23	Armadillo/beta-catenin-like repeat
Arm-DNA-bind_1	PF09003.10	Bacteriophage lambda integrase, Arm DNA-binding domain
Arm-DNA-bind_2	PF12167.8	Arm DNA-binding domain
Arm-DNA-bind_3	PF13356.6	Arm DNA-binding domain
Arm-DNA-bind_4	PF14657.6	Arm DNA-binding domain
Arm-DNA-bind_5	PF17293.2	Arm DNA-binding domain
Armet	PF10208.9	Degradation arginine-rich protein for mis-folding
Arm_2	PF04826.13	Armadillo-like
Arm_3	PF16186.5	Atypical Arm repeat
Arm_APC_u3	PF16629.5	Armadillo-associated region on APC
Arm_vescicular	PF18770.1	Armadillo tether-repeat of vescicular transport factor
ArnB_C	PF18677.1	Archaellum regulatory network B, C-terminal domain
Arnt_C	PF18583.1	Aminoarabinose transferase C-terminal domain
AroM	PF07302.11	AroM protein
